ID,Label,Label_Confidence
576829598,Negative,0.3396
527702636,Positive,1.0
392535273,Positive,1.0
708548959,Neutral,0.3358
853591936,Positive,1.0
543639025,Negative,0.6651
873052606,Positive,0.6653
880068853,Positive,1.0
400706917,Positive,0.6814
831921433,Positive,0.6677
902204591,Positive,0.6772
330781543,Positive,0.6775
439143147,Positive,1.0
495074123,Positive,1.0
788082173,Positive,0.6703
850207376,Positive,0.6651
119592222,Positive,1.0
398238008,Positive,1.0
721276659,Neutral,0.6625
228277147,Positive,0.6747
305415181,Positive,1.0
853446397,Positive,0.6685
486413175,Negative,0.6711
896056514,Neutral,0.3339
168568552,Positive,0.3379
404344844,Positive,1.0
665722589,Positive,0.6761
666469281,Positive,0.7194
257731223,Negative,0.3388
859949752,Negative,0.6658
945501568,Positive,1.0
907742252,Highly positive,0.6654
560799749,Positive,0.6565
293517898,Positive,1.0
793746015,Positive,1.0
474388727,Positive,0.3357
262280737,Highly positive,0.3396
367464624,Positive,0.6702
615100051,Positive,0.6647
288605108,Positive,0.6691
839950321,Neutral,0.3356
754126449,Negative,0.6652
627294969,Positive,0.6757
895592419,Positive,1.0
248132117,Positive,0.6659999999999999
917679420,Positive,1.0
744428472,Positive,1.0
688003022,Neutral,0.6721
308975591,Neutral,0.6693
812299375,Positive,1.0
177553625,Neutral,0.6616
196235304,Positive,0.6739
569007026,Positive,0.6705
360428196,Positive,0.6619
917191639,Negative,0.6684
144953012,Positive,0.3406
816717166,Positive,0.6622
789658763,Neutral,1.0
223825155,Highly positive,0.6725
236041964,Positive,1.0
495606313,Negative,1.0
882257881,Positive,0.6697
195647473,Positive,1.0
431479256,Highly negative,0.3373
620036582,Highly negative,0.6852
643408324,Positive,1.0
367778235,Positive,0.6637
648358722,Positive,1.0
748850122,Negative,0.6733
907288350,Positive,1.0
762715101,Positive,0.6744
574931575,Positive,1.0
812503352,Negative,1.0
626008603,Neutral,0.3389
700224886,Positive,0.6749
524887091,Positive,1.0
343783116,Negative,1.0
196329987,Highly positive,0.3416
354197336,Positive,1.0
297586505,Positive,1.0
244486027,Positive,1.0
915834984,Positive,0.6693
366251587,Positive,0.6658
846402319,Negative,0.6683
285068726,Positive,0.6735
370526024,Positive,1.0
464824928,Highly positive,0.3417
355272863,Neutral,1.0
955292146,Positive,0.6656
315344545,Highly positive,0.3358
375344631,Positive,0.6625
307670557,Positive,1.0
933775199,Positive,0.6679999999999999
604999388,Neutral,0.6636
208110458,Positive,0.6393
882983316,Neutral,1.0
188528572,Positive,1.0
290360964,Positive,1.0
140582848,Positive,1.0
761215400,Positive,1.0
941047006,Positive,0.3384
475595776,Neutral,0.6642
592512552,Neutral,0.6602
152739782,Positive,0.6665
746368596,Negative,0.6711
388416430,Negative,1.0
824687519,Positive,1.0
692959168,Positive,1.0
625581117,Positive,1.0
971637232,Positive,0.7599
469388087,Neutral,0.6694
818626137,Neutral,0.6671
515253549,Positive,1.0
233323764,Negative,0.6649
704552962,Positive,1.0
392711898,Highly positive,0.6578
572211178,Positive,0.6704
435917882,Positive,1.0
247309657,Neutral,0.6685
527085297,Positive,1.0
541863425,Neutral,0.6595
733260462,Positive,1.0
182590663,Positive,0.6675
387127075,Negative,0.3396
228657990,Negative,0.6697
404400928,Positive,1.0
831209457,Negative,0.3424
620602772,Positive,0.3405
745193473,Positive,0.6715
546495044,Positive,0.6666
284671392,Positive,1.0
731594220,Positive,0.6785
964824157,Negative,0.6597
577218910,Positive,0.6691
145637958,Positive,0.6645
208225128,Positive,0.6691
872124240,Neutral,0.6852
446147689,Positive,0.6679
994007989,Positive,1.0
993989328,Negative,1.0
937081253,Positive,1.0
468832559,Neutral,1.0
666127122,Highly positive,0.6634
747578933,Positive,1.0
253005864,Positive,0.6759999999999999
212714377,Positive,1.0
894835569,Negative,1.0
582825905,Positive,0.6634
648591667,Positive,0.6569
157024579,Positive,0.7582
880759566,Positive,0.3362
294619203,Neutral,0.6702
557960804,Negative,0.3385
813019845,Positive,0.6716
595202653,Positive,0.6822
389563230,Neutral,0.3348
646065224,Negative,0.6659999999999999
941495683,Positive,0.3373
492445714,Neutral,1.0
575817967,Positive,0.3409
621069524,Positive,1.0
508182371,Positive,1.0
891762389,Negative,0.6714
901028535,Positive,0.6834
978246024,Positive,1.0
779989672,Positive,0.6738
669329182,Neutral,0.6674
465222587,Neutral,0.6614
793165095,Positive,0.6652
811912887,Positive,0.6683
599441083,Negative,0.6661
837389946,Positive,1.0
463227501,Highly negative,1.0
550392503,Neutral,0.6614
920030471,Neutral,0.6643
294202071,Positive,1.0
163823346,Neutral,0.6652
516761334,Negative,0.6763
905435073,Highly positive,0.6667
746722571,Positive,1.0
608519928,Positive,0.6707
835425794,Positive,1.0
523747126,Positive,1.0
357671101,Positive,1.0
785588657,Positive,0.6679
674746211,Positive,1.0
448930306,Negative,0.3375
615784114,Positive,1.0
179830860,Highly negative,0.8009999999999999
508534397,Positive,1.0
300425055,Highly positive,0.342
635033521,Neutral,0.66
679629884,Positive,0.6606
903464231,Positive,1.0
573186190,Positive,0.6641
419401540,Positive,1.0
253303432,Positive,0.6572
331714608,Positive,0.6675
890285787,Highly positive,1.0
575911238,Positive,0.6604
794378205,Positive,0.6801
891487392,Negative,0.6613
166156590,Positive,1.0
253762739,Neutral,0.6629999999999999
306946949,Positive,0.6666
347066881,Neutral,0.6826
736995212,Neutral,0.6659
410373013,Positive,1.0
252101456,Positive,1.0
222506168,Positive,0.6728
298698065,Neutral,1.0
795613260,Positive,1.0
719669802,Highly positive,0.6683
666151324,Neutral,0.3349
589712148,Positive,0.6677
382668419,Positive,0.6679999999999999
439944589,Positive,0.6748
873087899,Positive,0.6672
223491773,Positive,0.6633
173148642,Positive,0.6722
357521923,Negative,1.0
354665711,Positive,1.0
545011276,Positive,1.0
723584551,Positive,1.0
353521893,Positive,0.6707
777422590,Positive,0.6659999999999999
812034064,Positive,1.0
230312378,Neutral,0.3357
776873611,Positive,1.0
820786860,Negative,1.0
312164759,Positive,0.6566
157459448,Negative,0.3341
750388381,Neutral,0.338
559470635,Neutral,0.665
559594196,Positive,1.0
817661572,Positive,0.6723
397055520,Highly positive,0.3366
145673703,Positive,0.6728
176239795,Positive,0.6727
347849381,Positive,1.0
319703291,Positive,1.0
503299341,Highly positive,0.6645
224465750,Negative,0.6683
591447913,Positive,0.3369
977248933,Positive,0.6651
508543066,Positive,0.664
387690685,Positive,0.6637
727851168,Positive,1.0
410171376,Positive,0.6662
838358774,Positive,0.6619
856076842,Positive,0.66
175132667,Positive,0.6655
709764141,Positive,1.0
382605174,Positive,1.0
444841549,Highly positive,0.3342
296335913,Positive,1.0
470501077,Positive,0.6744
955386448,Positive,1.0
157069475,Positive,1.0
563266728,Positive,0.6703
465841662,Positive,1.0
939695006,Positive,0.6821
635407895,Positive,1.0
321800862,Positive,0.6656
146317304,Positive,0.6727
925291577,Negative,1.0
863943132,Positive,0.6666
667722631,Positive,1.0
596154007,Positive,0.6664
947312054,Positive,0.6793
749020441,Positive,0.6686
179508485,Neutral,1.0
818232537,Highly negative,0.3387
671418837,Positive,0.6713
792275283,Negative,0.6767
957299032,Positive,1.0
359257963,Positive,1.0
433311635,Positive,1.0
209229305,Negative,1.0
442761861,Negative,0.7583
600998360,Highly positive,0.5961
966768917,Positive,1.0
162179971,Positive,1.0
513639368,Negative,0.5602
114398565,Neutral,0.6681
320812713,Neutral,0.6653
593608831,Positive,1.0
155008940,Neutral,0.664
623457723,Positive,1.0
455691773,Positive,0.6626
764613361,Positive,0.6653
155863262,Positive,1.0
607017046,Positive,1.0
911363523,Positive,0.6685
353206779,Highly negative,0.6437
161583839,Positive,1.0
708561514,Neutral,0.6636
170373736,Highly positive,1.0
596621485,Positive,1.0
733812155,Positive,1.0
284867748,Neutral,0.6621
370427004,Positive,0.6643
128132355,Positive,1.0
886881717,Positive,0.6676
937707842,Positive,0.6707
528109591,Positive,0.6711
896418932,Positive,0.6609999999999999
547096948,Positive,1.0
629637599,Negative,0.7161
139349894,Positive,0.3389
156941104,Negative,0.6696
820118139,Highly negative,0.7616
978668696,Highly positive,0.6754
386971006,Positive,1.0
336468043,Negative,0.6638
440589233,Positive,0.6678
143146954,Neutral,0.6754
284810024,Negative,0.6611
127674388,Neutral,0.6626
356910293,Positive,1.0
913385767,Positive,1.0
990107787,Positive,1.0
764025727,Positive,0.6659999999999999
653572700,Positive,0.6581
847657334,Neutral,0.6643
317039756,Positive,0.6685
975648220,Positive,0.6685
863735699,Negative,0.3409
759640931,Positive,0.6602
579483650,Negative,1.0
801875592,Neutral,0.67
473933554,Positive,0.6656
362434456,Positive,0.6737
517584259,Negative,0.3368
897352539,Highly positive,0.5605
832440652,Neutral,0.6644
170084231,Neutral,0.662
129520527,Positive,0.6819
341919834,Positive,1.0
335304054,Positive,0.6617
858035066,Negative,1.0
178921635,Positive,0.6711
666206598,Negative,0.52
120900927,Neutral,1.0
833502571,Positive,1.0
550019627,Positive,0.6748
688172107,Positive,1.0
284267718,Neutral,0.6626
237885420,Negative,0.6667
198859495,Positive,0.6674
784442622,Positive,1.0
924464878,Neutral,0.6641
212287706,Positive,1.0
129325148,Positive,0.6806
833730384,Positive,1.0
625908424,Positive,1.0
900968894,Neutral,0.6688
511791504,Positive,1.0
203934657,Negative,0.6673
747612602,Positive,1.0
592317182,Highly positive,1.0
182791599,Neutral,0.6537
957747354,Positive,1.0
782419897,Positive,1.0
214222018,Positive,0.6803
154191575,Positive,1.0
952830270,Negative,1.0
741257906,Positive,0.3362
702056010,Positive,1.0
340513920,Neutral,0.6672
132470100,Positive,1.0
501832630,Positive,1.0
146554463,Negative,0.6734
138615258,Negative,1.0
245507577,Positive,1.0
432096811,Neutral,0.6682
840279873,Positive,0.6717
736200018,Neutral,0.6645
844801552,Positive,0.6597
818119539,Neutral,0.6628
459342525,Positive,0.6809
670508300,Positive,1.0
612142557,Positive,1.0
843690976,Positive,1.0
471504944,Positive,1.0
265407894,Positive,1.0
496751832,Positive,1.0
844584638,Positive,0.6663
118458329,Neutral,0.6697
185417247,Negative,0.6578
845596182,Negative,0.6744
753738616,Neutral,0.3356
999537547,Positive,0.6693
948521087,Positive,0.6612
151237106,Positive,0.6705
215432576,Neutral,1.0
617896276,Neutral,0.6629999999999999
200104587,Neutral,1.0
823215676,Negative,0.6649
375494994,Positive,0.6676
275497517,Positive,0.6651
333852411,Negative,0.3403
123145617,Negative,1.0
934290811,Positive,0.6637
410557260,Neutral,0.6545
923436373,Neutral,0.6636
547509921,Neutral,0.6715
366068892,Neutral,0.6677
783651139,Positive,1.0
644258687,Positive,0.6684
364500007,Positive,0.6728
556437034,Positive,0.6584
385557944,Positive,0.677
407128972,Neutral,0.6661
430053394,Highly positive,0.3424
842053865,Neutral,0.6757
627772221,Positive,0.6702
571160682,Positive,0.6609
731338224,Neutral,0.6634
234115478,Negative,0.3353
825736789,Negative,0.6651
470517406,Highly negative,0.3382
214337265,Positive,0.6707
719442926,Positive,0.6705
456924122,Negative,0.6729999999999999
976718643,Negative,0.3393
252429689,Positive,0.6694
377760657,Neutral,0.3371
971591504,Positive,0.6696
944151146,Positive,1.0
927761229,Highly negative,0.5163
541829189,Positive,0.6666
357454079,Neutral,0.669
832114286,Neutral,0.657
685680771,Positive,0.6697
473664384,Positive,1.0
302822733,Positive,0.6656
666384807,Negative,0.3389
299997248,Positive,1.0
238768685,Neutral,1.0
600355112,Negative,0.3418
972338886,Positive,0.6612
836777547,Positive,0.6592
921912396,Positive,0.6635
834806283,Neutral,0.3419
477110636,Positive,0.6704
225740141,Neutral,1.0
811175380,Positive,0.6574
839234568,Negative,1.0
264935121,Neutral,0.6744
424425342,Positive,0.6689
370018537,Positive,1.0
124700106,Positive,1.0
122302104,Positive,0.66
438359034,Positive,0.6712
366495464,Negative,0.3376
168670609,Positive,1.0
578461980,Negative,0.6729
145953195,Positive,1.0
985774208,Positive,0.6686
545210278,Positive,1.0
206579867,Neutral,0.6617
902907569,Neutral,0.6663
524065502,Neutral,0.67
732187524,Positive,0.6629999999999999
564404116,Positive,1.0
134589607,Negative,0.6723
535440299,Positive,1.0
414098788,Positive,1.0
913234311,Highly positive,0.6692
915870244,Positive,0.6687
564104354,Neutral,0.3366
979176494,Positive,1.0
860062792,Positive,0.6629
411946618,Positive,0.6655
334768125,Positive,1.0
542689605,Positive,0.6715
275623523,Negative,0.3352
911737498,Positive,0.7237
749539382,Positive,1.0
329321356,Highly negative,0.3422
367217082,Positive,1.0
884738438,Positive,0.6785
453839702,Positive,1.0
958869953,Highly positive,0.6681
256691991,Positive,0.669
533512819,Positive,0.6691
591899222,Positive,0.675
753929004,Positive,0.6688
427956224,Positive,0.6618
862443422,Positive,1.0
427708701,Positive,1.0
155662139,Positive,0.6606
824560488,Positive,0.6637
990905390,Positive,0.6681
872027654,Positive,1.0
322053631,Positive,1.0
371072755,Neutral,1.0
495552175,Neutral,0.6618
117610383,Neutral,0.6769
211917482,Neutral,0.6652
409519235,Positive,0.6681
866302599,Positive,0.6647
974041574,Positive,0.6714
296567620,Positive,0.6659
870754497,Positive,0.6679
926372222,Positive,1.0
614569786,Positive,0.6637
348597678,Negative,0.6667
553634484,Positive,0.6706
429415158,Negative,0.662
924029679,Positive,1.0
293952202,Positive,1.0
990809388,Highly negative,0.3377
795478622,Positive,1.0
981085829,Positive,0.675
772063979,Positive,1.0
994981761,Positive,1.0
434604150,Positive,0.6663
535575433,Positive,0.6609
536955041,Positive,0.6747
570972873,Positive,0.6588
138849157,Positive,1.0
994359176,Positive,0.6649
542507106,Positive,0.6857
518068727,Positive,1.0
265858326,Negative,0.3361
586615824,Positive,0.6798
485808552,Negative,0.3346
332306521,Neutral,0.3399
312923248,Positive,0.6677
505466740,Neutral,1.0
451360927,Neutral,0.6604
117777822,Positive,1.0
813616356,Positive,0.6698
745256976,Positive,1.0
222024486,Positive,0.6625
244522007,Positive,0.6689
423725321,Positive,1.0
521409819,Negative,1.0
631492235,Positive,0.6677
792929907,Highly positive,0.6704
427404724,Neutral,0.6705
204968699,Positive,0.6712
477074313,Positive,1.0
926289903,Positive,0.67
828771089,Positive,1.0
840153616,Positive,0.6675
323453136,Negative,0.5598
961498012,Negative,0.6657
166564629,Neutral,0.3362
805998353,Positive,1.0
604784650,Positive,0.6736
376261919,Positive,1.0
645483929,Negative,0.3336
362042391,Positive,0.6664
659346749,Neutral,0.3378
938984657,Positive,1.0
237455006,Positive,0.6671
910269651,Positive,0.6692
568908617,Positive,1.0
324586567,Neutral,0.3366
731141370,Positive,0.6654
372526417,Positive,0.6726
590549851,Positive,0.6662
217168494,Positive,0.6988
715212188,Negative,0.3354
644187573,Positive,0.6662
648815862,Neutral,0.6674
335720320,Positive,1.0
208321665,Neutral,1.0
224041155,Neutral,0.6647
421254694,Negative,0.6706
769510081,Negative,0.6702
403812132,Highly negative,0.3349
534391357,Neutral,0.6658
208612872,Positive,0.3376
237460165,Positive,0.6641
759315170,Positive,0.6797
873941684,Neutral,0.6654
866081613,Negative,1.0
276809413,Positive,0.335
261240305,Negative,0.6765
559880772,Positive,1.0
666243738,Neutral,0.3349
736543958,Positive,1.0
853476592,Positive,1.0
666261725,Positive,0.6743
385003562,Neutral,0.6579
686702522,Negative,0.6685
886130515,Negative,0.6763
734352564,Positive,1.0
428746165,Positive,1.0
757634644,Negative,0.3345
185259091,Positive,0.6672
435134527,Neutral,1.0
822224247,Positive,0.6683
420774103,Positive,0.6005
569690423,Positive,0.6749
598640666,Positive,1.0
967230531,Positive,0.336
569425814,Positive,0.6643
670375556,Positive,0.6681
564860245,Positive,1.0
919786152,Negative,1.0
486364652,Positive,1.0
690541419,Neutral,1.0
236952746,Positive,1.0
382076420,Neutral,0.3405
825185389,Positive,0.3361
740153829,Negative,0.3416
593278203,Positive,0.6727
677067214,Positive,0.672
412996709,Positive,1.0
576195966,Positive,0.6814
720645857,Positive,0.6676
178328184,Neutral,0.6647
389764490,Positive,0.6732
528074715,Negative,0.6681
228958663,Neutral,0.6719
144222586,Neutral,0.6605
440451018,Neutral,0.669
134088385,Positive,1.0
865478387,Negative,0.6643
112567753,Positive,0.3373
376552842,Positive,0.3411
880907126,Positive,1.0
539215963,Positive,1.0
812302086,Positive,0.6773
490883226,Positive,1.0
853132071,Positive,0.6641
541736159,Neutral,0.6577
515550711,Positive,1.0
253216477,Positive,0.6727
624398390,Highly positive,0.6739
253002222,Negative,0.6815
903829329,Positive,1.0
319668821,Positive,0.6721
881807561,Neutral,1.0
999082348,Positive,0.6659
300386511,Negative,0.3379
536287891,Positive,0.6635
787751531,Negative,0.6634
818099046,Positive,0.6599
127074935,Negative,0.718
413078962,Positive,0.6619
132711261,Negative,0.8386
731548661,Neutral,0.6754
743485372,Positive,0.6694
826090323,Positive,0.677
200483038,Positive,1.0
691517485,Positive,0.3415
667725791,Positive,1.0
182954850,Positive,1.0
787817967,Negative,0.6679999999999999
850005520,Negative,0.6641
234015015,Neutral,0.6638
379501783,Neutral,1.0
582659734,Negative,1.0
699733282,Positive,1.0
544643533,Negative,0.6851
769033336,Positive,0.6633
808042826,Positive,0.6666
382982410,Positive,0.6706
700891305,Positive,1.0
172115636,Positive,0.674
113552413,Positive,0.6687
573581583,Positive,0.3415
911288804,Positive,0.6745
266262896,Positive,0.6634
992870931,Positive,0.6042
698404346,Positive,0.3374
895584541,Neutral,0.3385
424921845,Positive,1.0
523187195,Positive,0.6703
694979614,Positive,0.6618
538006642,Negative,0.6688
385229605,Highly negative,0.341
595876744,Neutral,1.0
820711640,Positive,1.0
789458367,Neutral,0.6573
966150038,Positive,1.0
224110802,Positive,1.0
713214884,Positive,0.6708
706019329,Positive,0.6395
733627848,Negative,1.0
936621125,Positive,0.6804
513555758,Positive,1.0
454045471,Positive,0.6592
598019616,Neutral,0.6621
668898312,Positive,1.0
682626241,Positive,0.6688
893764576,Neutral,1.0
214649967,Positive,1.0
989963704,Positive,0.3372
196855102,Negative,0.6779
624382589,Highly negative,0.6646
563097546,Positive,0.3353
826152670,Positive,1.0
280320326,Positive,0.6674
558242615,Positive,0.6683
151765871,Positive,1.0
276453664,Positive,0.6757
735760710,Negative,0.6771
263703357,Positive,1.0
799705552,Positive,0.6673
742216232,Neutral,0.3351
774703562,Negative,0.6608
842972495,Neutral,1.0
878094967,Negative,0.6686
286865633,Positive,1.0
403247907,Positive,1.0
621426328,Negative,0.6644
542950419,Positive,0.6616
748799961,Positive,1.0
152681107,Negative,0.6691
541861685,Positive,1.0
543380887,Positive,0.6665
617716358,Positive,1.0
515948369,Positive,1.0
409803928,Positive,1.0
162940190,Positive,0.6617
845906436,Positive,0.7583
236592822,Positive,0.6665
650913311,Positive,1.0
476358484,Neutral,0.3356
170145737,Positive,1.0
175196882,Positive,0.6679999999999999
170665238,Neutral,0.6645
852276250,Negative,1.0
595709805,Neutral,0.6681
297056537,Neutral,0.6634
618406339,Positive,1.0
796336210,Positive,0.6727
151847127,Positive,0.6411
880302455,Negative,0.6676
569455239,Positive,1.0
737096513,Positive,0.6647
914903483,Positive,0.3359
625559859,Positive,0.6671
618859547,Negative,0.3396
155043550,Positive,0.6737
492700760,Neutral,0.6689
383423557,Negative,1.0
635616261,Positive,0.6841
894089997,Positive,0.6661
974961664,Negative,0.3363
185391174,Neutral,0.3406
200165874,Positive,0.6643
414748908,Positive,1.0
654804216,Neutral,0.6673
775362900,Positive,1.0
271025205,Positive,0.6759999999999999
765668671,Positive,0.6707
372779321,Positive,0.6611
545753840,Positive,0.6681
771406641,Negative,0.6637
917589979,Neutral,0.3368
810727752,Positive,0.6716
883413742,Positive,0.6698
278859081,Neutral,0.6638
868695094,Positive,1.0
522289948,Negative,0.6739
617760734,Neutral,1.0
636901006,Positive,1.0
700263321,Positive,1.0
453875812,Negative,0.6667
617600383,Positive,1.0
411949725,Negative,0.3373
914659428,Positive,1.0
865440722,Neutral,0.3354
329105715,Positive,0.6675
823837815,Neutral,0.3385
378786055,Neutral,0.3352
169152906,Negative,0.6738
338745273,Positive,0.6653
615121234,Positive,0.7619
458951957,Positive,1.0
901727343,Positive,0.6735
324251335,Positive,0.6622
898576304,Positive,0.6685
942345764,Positive,1.0
575185235,Negative,0.336
167823091,Positive,0.6742
320405780,Highly positive,0.5615
819714186,Negative,0.6614
307288742,Positive,0.6673
660908909,Highly positive,0.674
614083984,Positive,1.0
123161989,Positive,1.0
841029539,Positive,0.6646
980638383,Neutral,1.0
704525393,Positive,0.6761
513907299,Positive,1.0
334117532,Positive,0.6616
397152428,Positive,1.0
379275999,Positive,1.0
520965577,Positive,0.6609999999999999
649081854,Negative,1.0
252225600,Negative,0.6584
387894807,Positive,0.6672
802609460,Positive,0.669
707641625,Negative,0.6631
131881454,Highly negative,0.667
755540721,Neutral,0.6609
308988760,Positive,0.6628
616139405,Positive,0.6821
280612863,Positive,1.0
259405412,Positive,0.6713
324741361,Positive,1.0
528856330,Highly negative,0.3382
117737189,Positive,0.6734
535012443,Positive,1.0
706478919,Highly negative,0.5195
739255787,Positive,1.0
762465674,Positive,1.0
782506407,Positive,0.6609
159252946,Negative,0.8798
333295411,Positive,0.67
896050144,Positive,1.0
214771715,Positive,0.6672
166597504,Positive,0.6635
535072911,Positive,0.6644
891818901,Negative,0.6749
814881190,Positive,1.0
662768260,Positive,1.0
852111970,Positive,0.6749
543340878,Neutral,0.6582
997019717,Negative,0.3342
235690519,Positive,0.6685
977217515,Positive,0.6674
565197498,Positive,0.6707
849821547,Negative,1.0
495295571,Positive,0.6715
786777603,Positive,0.6712
736510474,Negative,0.3344
553163962,Positive,1.0
685496498,Highly positive,0.6669
842082880,Neutral,0.6667
413376433,Neutral,0.6604
705878252,Negative,0.3351
809060353,Negative,0.6704
994129572,Positive,1.0
708462727,Positive,0.6685
453806255,Positive,0.6668
642369972,Neutral,0.6617
144811279,Positive,1.0
631811189,Positive,0.6616
640627558,Neutral,0.6635
485400415,Neutral,0.6578
550445654,Positive,0.6676
478517524,Negative,0.3445
445877432,Neutral,0.6696
623851196,Positive,1.0
733086923,Highly positive,0.6629
788997555,Positive,1.0
430186601,Positive,1.0
702023930,Positive,0.6689
384503919,Positive,0.6759999999999999
651998520,Neutral,0.6672
331453037,Positive,1.0
597984997,Positive,1.0
767955399,Positive,1.0
748360864,Neutral,0.6605
642290758,Positive,0.6715
287621180,Positive,1.0
997145135,Neutral,1.0
261006110,Positive,0.6658
806034161,Positive,0.6647
554705341,Positive,0.659
541435314,Positive,1.0
711952574,Positive,0.6687
890026388,Positive,1.0
233512723,Neutral,0.662
333422238,Positive,1.0
639078244,Negative,0.6679
892184200,Positive,1.0
420186006,Positive,0.6639
351610165,Positive,0.6666
155298335,Positive,1.0
971217676,Positive,1.0
850396250,Negative,0.6634
286761779,Highly negative,0.6606
834349039,Positive,1.0
570534514,Positive,1.0
744006075,Positive,1.0
564604201,Positive,1.0
504182579,Positive,0.6631
868923641,Positive,1.0
963851458,Positive,0.3377
546639243,Positive,0.6729
390313346,Positive,1.0
680104159,Positive,1.0
140788904,Positive,0.6745
550999000,Neutral,0.6608
418094482,Positive,0.6635
185017736,Positive,0.6697
573166133,Positive,1.0
837389431,Positive,0.6675
521459313,Positive,0.6713
938683110,Positive,0.6735
211464071,Highly positive,0.3478
707182940,Positive,0.6668
893591778,Positive,0.6678
194825765,Highly positive,0.6671
621089332,Positive,0.6729
434115071,Positive,1.0
331851899,Neutral,0.6628
920715645,Positive,0.6854
760619441,Highly positive,0.3442
241128316,Positive,1.0
756193946,Positive,0.6676
995247192,Positive,0.6626
565559626,Positive,1.0
325140980,Positive,1.0
155080376,Positive,1.0
621792832,Positive,0.6625
967556426,Negative,0.6626
449530603,Positive,0.6614
642558972,Positive,0.6659999999999999
339052292,Positive,0.669
689395066,Positive,1.0
421102759,Negative,0.6645
368496958,Neutral,0.6693
951432292,Positive,1.0
143753730,Highly negative,0.72
388280620,Positive,0.3416
903193122,Positive,0.6786
995530794,Positive,0.6671
460604759,Highly positive,0.3349
904506946,Positive,0.6634
475114962,Positive,1.0
711984173,Positive,1.0
955778370,Positive,0.6599
977800365,Positive,0.6687
887043660,Positive,1.0
163328627,Negative,0.3383
337190835,Positive,0.677
575539521,Positive,0.6616
218694323,Highly positive,0.5993
204804405,Positive,0.6736
666719212,Highly positive,0.6652
711273669,Highly negative,0.6629999999999999
264513583,Negative,0.6712
114068962,Neutral,0.6593
655961730,Positive,1.0
416519110,Positive,0.6652
408951237,Negative,0.3335
524529398,Positive,0.6705
536648093,Positive,1.0
946486001,Positive,1.0
178171932,Neutral,1.0
521623742,Positive,1.0
115162560,Positive,0.6589
777625740,Neutral,0.6621
153365016,Negative,0.6623
347821068,Positive,0.6727
854934944,Positive,1.0
361514748,Positive,0.6619
560279332,Neutral,0.3355
263899042,Positive,0.6609
721632763,Negative,1.0
625612380,Neutral,0.6663
568143701,Negative,0.3369
687133390,Positive,0.6637
489629848,Negative,0.6659999999999999
821887962,Highly negative,0.7216
121898472,Positive,0.6669
713827340,Neutral,0.6667
373509114,Positive,1.0
868332077,Neutral,0.6687
573061932,Positive,0.6633
327136475,Positive,1.0
223910513,Positive,0.6635
351768833,Negative,0.6694
753183005,Positive,1.0
544842598,Positive,1.0
745488535,Negative,0.3424
922786477,Positive,1.0
735716780,Positive,1.0
192878094,Positive,0.3388
597530229,Positive,0.6628
228401770,Negative,0.6664
938415691,Positive,0.3339
450830570,Positive,0.6631
548645598,Positive,1.0
260546455,Negative,0.3344
760890714,Positive,1.0
530928085,Positive,0.6829999999999999
524265205,Negative,1.0
437928130,Positive,1.0
673264829,Neutral,0.3435
782828653,Positive,0.6703
417307455,Neutral,0.6705
510434802,Highly negative,0.3377
711831717,Positive,0.6677
258380682,Negative,0.3351
519879166,Positive,1.0
350280072,Neutral,0.6671
666326303,Positive,1.0
237732401,Positive,0.8002
496998183,Negative,0.6564
664586694,Positive,1.0
188334943,Positive,0.6671
483383306,Positive,0.6808
126702171,Positive,0.682
895046712,Neutral,0.3339
678998627,Positive,1.0
635618158,Negative,1.0
725846552,Positive,0.6624
810368582,Negative,0.3377
530534051,Neutral,1.0
416892819,Positive,1.0
443159717,Positive,0.3395
995409175,Positive,0.6665
417282040,Positive,1.0
814062900,Positive,1.0
424876149,Positive,0.3362
413605131,Positive,0.6798
411718265,Neutral,1.0
575571182,Positive,0.6683
200396726,Positive,0.6662
685218995,Positive,0.6555
981470215,Negative,0.6697
513488714,Neutral,0.6658
606213532,Positive,0.6885
545333687,Positive,0.6684
268555394,Negative,1.0
663010339,Positive,1.0
910940524,Neutral,0.6465
604619539,Positive,0.6709
793549519,Positive,1.0
792643165,Positive,1.0
306926723,Negative,0.6738
552033028,Negative,0.6684
586286727,Positive,0.6654
708449096,Positive,0.6702
568932496,Positive,1.0
448419439,Positive,0.6666
428481219,Positive,1.0
955392167,Positive,0.6666
454145392,Negative,1.0
506832531,Neutral,0.6635
658462483,Positive,0.6705
394604864,Highly negative,0.3538
265771834,Highly negative,0.6696
187318552,Positive,0.6599
693065111,Neutral,0.6639
498377910,Positive,1.0
631027631,Neutral,1.0
794809694,Neutral,0.667
553468796,Positive,1.0
399284152,Neutral,0.6599
537116367,Positive,0.3364
264655043,Positive,0.6598
858375930,Positive,1.0
130985957,Positive,1.0
690964962,Positive,0.6799
249838350,Negative,0.6727
255888700,Positive,0.3462
676892617,Positive,0.6625
903260245,Positive,0.6619
253103326,Positive,0.6688
571855356,Neutral,0.6613
376014163,Positive,0.6606
237250679,Positive,0.6652
640041072,Positive,1.0
881400544,Positive,0.3389
511608966,Positive,0.667
130472561,Negative,0.3349
855721471,Positive,0.6691
754267534,Positive,0.6669
432379377,Neutral,0.6716
170695297,Positive,0.6629
477955840,Highly positive,0.3387
300563067,Positive,1.0
820152145,Positive,0.6662
